pair,mode,wd_variant,wd_source_ltf,entry_ltf,n_trades,wins,losses,avg_rr,win_rate_%,avg_rr_win,avg_rr_loss
AUDCAD,M,INNER,H4,H4,8,3,5,-0.06625,37.5,1.49,-1.0
AUDCHF,M,INNER,H4,H4,3,3,0,1.357183098591549,100.0,1.357183098591549,
AUDJPY,M,INNER,H4,H4,7,2,5,-0.34532557563753336,28.57142857142857,1.2913604852686333,-1.0
AUDNZD,M,INNER,H4,H4,5,2,3,-0.07541227125941896,40.0,1.3114693218514526,-1.0
AUDUSD,M,INNER,H4,H4,4,3,1,0.7623050130058681,75.0,1.3497400173411573,-1.0
CADCHF,M,INNER,H4,H4,3,2,1,0.66,66.66666666666666,1.49,-1.0
CADJPY,M,INNER,H4,H4,6,4,2,0.575762140396835,66.66666666666666,1.3636432105952525,-1.0
CHFJPY,M,INNER,H4,H4,5,5,0,1.3727537660236542,100.0,1.3727537660236542,
EURAUD,M,INNER,H4,H4,5,3,2,0.44605802707930187,60.0,1.4100967117988363,-1.0
EURCAD,M,INNER,H4,H4,6,4,2,0.6229480454454412,66.66666666666666,1.4344220681681619,-1.0
EURCHF,M,INNER,H4,H4,4,4,0,1.2570872374950075,100.0,1.2570872374950075,
EURGBP,M,INNER,H4,H4,6,3,3,0.22894915110701866,50.0,1.4578983022140373,-1.0
EURJPY,M,INNER,H4,H4,5,3,2,0.4125883209094681,60.0,1.354313868182447,-1.0
EURNZD,M,INNER,H4,H4,6,4,2,0.6216850035857209,66.66666666666666,1.4325275053785813,-1.0
EURUSD,M,INNER,H4,H4,6,1,5,-0.585,16.666666666666664,1.49,-1.0
GBPAUD,M,INNER,H4,H4,5,1,4,-0.502,20.0,1.49,-1.0
GBPCAD,M,INNER,H4,H4,10,8,2,0.9416911244864812,80.0,1.4271139056081017,-1.0
GBPCHF,M,INNER,H4,H4,4,2,2,0.245,50.0,1.49,-1.0
GBPJPY,M,INNER,H4,H4,10,7,3,0.6564660049719239,70.0,1.3663800071027483,-1.0
GBPNZD,M,INNER,H4,H4,6,3,3,0.13043489428480123,50.0,1.2608697885696023,-1.0
GBPUSD,M,INNER,H4,H4,11,7,4,0.525362582151035,63.63636363636363,1.3969983433801978,-1.0
NZDCAD,M,INNER,H4,H4,9,4,5,0.07878894497985797,44.44444444444444,1.4272751262046803,-1.0
NZDCHF,M,INNER,H4,H4,5,3,2,0.43320136518771085,60.0,1.3886689419795182,-1.0
NZDJPY,M,INNER,H4,H4,6,1,5,-0.585,16.666666666666664,1.49,-1.0
NZDUSD,M,INNER,H4,H4,8,4,4,0.19244488116332115,50.0,1.3848897623266425,-1.0
USDCAD,M,INNER,H4,H4,6,1,5,-0.585,16.666666666666664,1.49,-1.0
USDCHF,M,INNER,H4,H4,7,5,2,0.7509852422243634,71.42857142857143,1.451379339114109,-1.0
USDJPY,M,INNER,H4,H4,14,3,11,-0.46642857142857136,21.428571428571427,1.49,-1.0
ALL,ALL,ALL,ALL,ALL,180,95,85,0.26601431480488424,52.77777777777778,1.398763964893465,-1.0
