mode,ltf,pair,direction,pivot_first_time,pivot_second_time,pivot_low,pivot_high,pivot_range,wd_first_time,wd_second_time,wd_low,wd_high,entry_time,entry_price,tp_price,sl_price,exit_time,exit_price,result,rr_signed
2W,D1,GBPNZD,short,2024-05-20,2024-06-03,2.0741,2.08974,0.015639999999999876,2024-06-07,2024-06-10,2.08472,2.0861,2024-06-28,2.0758,2.05846,2.091304,2024-07-03,2.091304,loss,-1.0
2W,D1,GBPUSD,long,2015-08-17,2015-08-31,1.516445,1.53912,0.022675,2015-09-09,2015-09-10,1.533885,1.534985,2015-09-22,1.53651,1.561795,1.5141775,2015-09-25,1.5141775,loss,-1.0
2W,D1,GBPUSD,long,2019-05-13,2019-05-27,1.25592,1.2713,0.015380000000000171,2019-06-05,2019-06-06,1.2669,1.26808,2019-06-10,1.26857,1.2866800000000003,1.2543819999999999,2019-06-17,1.2543819999999999,loss,-1.0
2W,D1,GBPUSD,short,2019-10-14,2019-10-28,1.28288,1.30126,0.018380000000000063,2019-10-31,2019-11-01,1.29727,1.29759,2019-11-18,1.29527,1.2645,1.3159210067114093,2019-12-05,1.3159210067114093,loss,-1.0
2W,D1,NZDCAD,long,2015-03-02,2015-03-16,0.917685,0.938175,0.020490000000000008,2015-03-17,2015-03-18,0.93165,0.932905,2015-04-15,0.933355,0.958665,0.915636,2015-04-30,0.915636,loss,-1.0
2W,D1,NZDCAD,short,2016-02-01,2016-02-15,0.91795,0.938235,0.020284999999999997,2016-02-22,2016-02-23,0.921155,0.9227,2016-06-22,0.92011,0.897665,0.9402635,2016-07-07,0.9402635,loss,-1.0
2W,D1,NZDCAD,short,2020-12-21,2021-01-04,0.91475,0.92576,0.011010000000000075,2021-01-12,2021-01-13,0.91946,0.9198,2021-01-26,0.91864,0.9037399999999999,0.9286400000000001,2021-02-24,0.9286400000000001,loss,-1.0
2W,D1,NZDCAD,short,2021-05-24,2021-06-07,0.87178,0.88528,0.013499999999999956,2021-06-07,2021-06-08,0.87404,0.87492,2021-07-06,0.87327,0.85828,0.8866299999999999,2021-07-19,0.8866299999999999,loss,-1.0
2W,D1,NZDCHF,long,2016-07-18,2016-08-01,0.686075,0.6989,0.012824999999999975,2016-08-01,2016-08-02,0.693255,0.693705,2016-08-19,0.698405,0.7117249999999999,0.6847925,2016-08-26,0.7117249999999999,win,0.9785123966942046
2W,D1,NZDCHF,long,2018-01-29,2018-02-12,0.6738,0.68149,0.007690000000000086,2018-02-13,2018-02-14,0.67803,0.67898,2018-02-28,0.6811,0.6891800000000001,0.6730309999999999,2018-03-08,0.6891800000000001,win,1.001363242037425
2W,D1,NZDCHF,long,2018-12-17,2018-12-31,0.65122,0.66017,0.008950000000000014,2019-01-08,2019-01-09,0.65867,0.65935,2019-01-08,0.65977,0.66912,0.650325,2019-01-11,0.66912,win,0.9899417681313027
2W,D1,NZDCHF,long,2022-05-09,2022-05-23,0.61682,0.62452,0.007699999999999929,2022-05-26,2022-05-27,0.6198,0.6206,2022-06-14,0.62262,0.6322199999999999,0.61605,2022-06-16,0.61605,loss,-1.0
2W,D1,NZDCHF,long,2023-12-18,2024-01-01,0.52803,0.53178,0.003750000000000031,2024-01-10,2024-01-11,0.52926,0.52952,2024-01-15,0.53044,0.5355300000000001,0.52544,2024-02-01,0.52544,loss,-1.0
2W,D1,NZDCHF,long,2024-10-21,2024-11-04,0.51389,0.52052,0.006630000000000025,2024-11-04,2024-11-05,0.51558,0.5157,2024-11-26,0.51722,0.52715,0.5105555704697987,2024-12-11,0.5105555704697987,loss,-1.0
2W,D1,NZDCHF,short,2018-04-09,2018-04-23,0.70304,0.71214,0.009099999999999997,2018-05-03,2018-05-04,0.70342,0.70344,2018-05-07,0.7033,0.69394,0.71305,2018-05-10,0.69394,win,0.960000000000011
2W,D1,NZDCHF,short,2022-07-04,2022-07-18,0.60124,0.60742,0.006179999999999963,2022-07-25,2022-07-26,0.60451,0.60518,2022-08-04,0.60162,0.59506,0.608038,2022-08-12,0.608038,loss,-1.0
2W,D1,NZDCHF,short,2024-03-25,2024-04-08,0.54242,0.54959,0.00717000000000001,2024-04-11,2024-04-12,0.54673,0.54756,2024-05-09,0.54668,0.53525,0.5543511409395974,2024-05-16,0.5543511409395974,loss,-1.0
2W,D1,NZDJPY,long,2019-03-18,2019-04-01,74.744,75.428,0.6839999999999975,2019-04-09,2019-04-10,74.78,74.872,2019-04-17,75.364,76.112,74.6756,2019-04-23,74.6756,loss,-1.0
2W,D1,NZDJPY,long,2021-08-16,2021-08-30,74.566,77.014,2.4479999999999933,2021-08-30,2021-08-31,76.709,76.895,2021-09-20,76.898,79.46199999999999,74.3212,2021-10-14,79.46199999999999,win,0.9950325985718727
2W,D1,NZDJPY,long,2022-05-09,2022-05-23,79.458,81.996,2.5379999999999967,2022-05-24,2022-05-25,81.287,81.478,2022-09-26,81.54,84.53399999999999,79.2042,2022-10-18,84.53399999999999,win,1.2817878243000163
2W,D1,NZDJPY,short,2016-07-04,2016-07-18,74.608,76.848,2.239999999999995,2016-07-20,2016-07-21,75.1,75.2355,2016-08-31,74.9755,72.36800000000001,77.072,2016-11-08,77.072,loss,-1.0
2W,D1,NZDJPY,short,2024-01-01,2024-01-15,90.433,90.988,0.5549999999999926,2024-01-23,2024-01-24,90.57,90.608,2024-01-30,90.567,89.87800000000001,91.067,2024-01-31,89.87800000000001,win,1.3779999999999575
2W,D1,NZDUSD,long,2018-05-07,2018-05-21,0.68512,0.69186,0.006740000000000079,2018-05-29,2018-05-30,0.68824,0.68894,2018-06-19,0.69047,0.6986000000000001,0.6844459999999999,2018-06-21,0.6844459999999999,loss,-1.0
2W,D1,NZDUSD,short,2015-07-20,2015-08-03,0.65909,0.67393,0.014840000000000075,2015-08-12,2015-08-13,0.66419,0.66502,2015-08-20,0.66313,0.6442499999999999,0.6758011409395974,2015-08-24,0.6442499999999999,win,1.49
2W,D1,NZDUSD,short,2016-04-11,2016-04-25,0.68529,0.705505,0.020215000000000094,2016-05-02,2016-05-03,0.70244,0.7054,2016-06-08,0.70142,0.6650749999999999,0.7258126174496646,2016-06-24,0.7258126174496646,loss,-1.0
2W,D1,NZDUSD,short,2020-12-21,2021-01-04,0.71826,0.73156,0.013299999999999979,2021-01-14,2021-01-15,0.72294,0.72404,2021-02-08,0.7223,0.70496,0.7339375838926175,2021-02-22,0.7339375838926175,loss,-1.0
2W,D1,NZDUSD,short,2021-10-11,2021-10-25,0.71552,0.72186,0.006339999999999901,2021-11-03,2021-11-04,0.71734,0.71788,2021-11-08,0.71658,0.7091800000000001,0.722494,2021-11-10,0.7091800000000001,win,1.2512681772066085
2W,D1,USDCAD,long,2021-01-04,2021-01-18,1.2589,1.27313,0.014230000000000187,2021-01-26,2021-01-27,1.26858,1.26899,2021-02-10,1.27006,1.2873600000000003,1.257477,2021-02-24,1.257477,loss,-1.0
2W,D1,USDCAD,short,2017-01-16,2017-01-30,1.31512,1.33878,0.023660000000000014,2017-02-07,2017-02-08,1.32004,1.32124,2017-02-22,1.316375,1.29146,1.3411460000000002,2017-03-03,1.3411460000000002,loss,-1.0
2W,D1,USDCAD,short,2019-03-18,2019-04-01,1.33502,1.3451,0.010079999999999867,2019-04-11,2019-04-12,1.33866,1.3396,2019-04-15,1.33678,1.3249400000000002,1.3461079999999999,2019-04-24,1.3461079999999999,loss,-1.0
2W,D1,USDCAD,short,2020-03-16,2020-03-30,1.39882,1.46685,0.06803000000000003,2020-04-03,2020-04-06,1.42246,1.42619,2020-04-21,1.4209,1.33079,1.4813765100671143,2020-08-05,1.33079,win,1.49
2W,D1,USDCHF,long,2016-04-25,2016-05-09,0.94445,0.972605,0.02815500000000004,2016-05-12,2016-05-13,0.966375,0.970205,2016-06-06,0.97054,1.00076,0.9416345,2016-11-15,1.00076,win,1.0454757745065895
2W,D1,USDCHF,short,2018-10-22,2018-11-05,1.00346,1.01284,0.009379999999999944,2018-11-15,2018-11-16,1.00798,1.0087,2019-02-11,1.00398,0.9940800000000001,1.0137779999999998,2019-02-28,0.9940800000000001,win,1.0104102878138672
2W,D1,USDCHF,short,2022-07-04,2022-07-18,0.97615,0.98859,0.012440000000000007,2022-07-18,2022-07-19,0.97869,0.97901,2022-08-31,0.97791,0.96371,0.989834,2022-09-09,0.96371,win,1.1908755451190822
