pair,mode,wd_variant,wd_source_ltf,entry_ltf,n_trades,wins,losses,avg_rr,win_rate_%,avg_rr_win,avg_rr_loss
AUDCAD,M,INNER,H4,H4,7,3,4,0.023122563914296585,42.857142857142854,1.387285982466692,-1.0
AUDCHF,M,INNER,H4,H4,3,3,0,1.228514127378254,100.0,1.228514127378254,
AUDJPY,M,INNER,H4,H4,7,2,5,-0.36827551616338666,28.57142857142857,1.2110356934281465,-1.0
AUDNZD,M,INNER,H4,H4,4,2,2,0.1557346609257263,50.0,1.3114693218514526,-1.0
AUDUSD,M,INNER,H4,H4,2,1,1,0.03491106154428392,50.0,1.0698221230885678,-1.0
CADCHF,M,INNER,H4,H4,3,2,1,0.66,66.66666666666666,1.49,-1.0
CADJPY,M,INNER,H4,H4,4,3,1,0.8091377231974679,75.0,1.4121836309299571,-1.0
CHFJPY,M,INNER,H4,H4,4,4,0,1.3674363645454592,100.0,1.3674363645454592,
EURAUD,M,INNER,H4,H4,5,3,2,0.41894896919338204,60.0,1.3649149486556367,-1.0
EURCAD,M,INNER,H4,H4,5,3,2,0.36698118153656567,60.0,1.2783019692276094,-1.0
EURCHF,M,INNER,H4,H4,3,3,0,1.1712961448472134,100.0,1.1712961448472134,
EURGBP,M,INNER,H4,H4,5,3,2,0.3779028642156964,60.0,1.2965047736928275,-1.0
EURJPY,M,INNER,H4,H4,5,3,2,0.4006157240704871,60.0,1.3343595401174786,-1.0
EURNZD,M,INNER,H4,H4,5,4,1,0.7318507319633267,80.0,1.1648134149541587,-1.0
EURUSD,M,INNER,H4,H4,5,2,3,-0.07983304847207276,40.0,1.3004173788198181,-1.0
GBPAUD,M,INNER,H4,H4,5,1,4,-0.502,20.0,1.49,-1.0
GBPCAD,M,INNER,H4,H4,10,9,1,1.063405620292526,90.0,1.2926729114361402,-1.0
GBPCHF,M,INNER,H4,H4,4,2,2,0.1342720779885852,50.0,1.2685441559771704,-1.0
GBPJPY,M,INNER,H4,H4,6,4,2,0.5750595505955054,66.66666666666666,1.362589325893258,-1.0
GBPNZD,M,INNER,H4,H4,5,2,3,-0.10089851230604019,40.0,1.2477537192348995,-1.0
GBPUSD,M,INNER,H4,H4,9,6,3,0.5653125530384775,66.66666666666666,1.3479688295577164,-1.0
NZDCAD,M,INNER,H4,H4,8,4,4,0.2136375631023402,50.0,1.4272751262046803,-1.0
NZDCHF,M,INNER,H4,H4,5,3,2,0.41734470001608337,60.0,1.3622411666934724,-1.0
NZDJPY,M,INNER,H4,H4,5,1,4,-0.502,20.0,1.49,-1.0
NZDUSD,M,INNER,H4,H4,5,2,3,-0.05404819032882435,40.0,1.364879524177939,-1.0
USDCAD,M,INNER,H4,H4,6,1,5,-0.585,16.666666666666664,1.49,-1.0
USDCHF,M,INNER,H4,H4,5,4,1,0.990919423353513,80.0,1.4886492791918913,-1.0
USDJPY,M,INNER,H4,H4,14,3,11,-0.46642857142857136,21.428571428571427,1.49,-1.0
ALL,ALL,ALL,ALL,ALL,154,83,71,0.25889449211379345,53.896103896103895,1.3357801419942674,-1.0
