pair,mode,wd_variant,wd_source_ltf,entry_ltf,n_trades,wins,losses,avg_rr,win_rate_%,avg_rr_win,avg_rr_loss
AUDCAD,M,ALL,H4,H4,11,5,6,0.0833436309648783,45.45454545454545,1.3833559881227324,-1.0
AUDCHF,M,ALL,H4,H4,10,8,2,0.7628246199175328,80.0,1.2035307748969157,-1.0
AUDJPY,M,ALL,H4,H4,11,3,8,-0.3570253663147939,27.27272727272727,1.3575736568457557,-1.0
AUDNZD,M,ALL,H4,H4,10,6,4,0.3297415172450736,60.0,1.2162358620751228,-1.0
AUDUSD,M,ALL,H4,H4,10,6,4,0.3613684293155198,60.0,1.2689473821925328,-1.0
CADCHF,M,ALL,H4,H4,7,6,1,1.0005230175963213,85.71428571428571,1.3339435205290415,-1.0
CADJPY,M,ALL,H4,H4,7,5,2,0.6618527020563016,71.42857142857143,1.3265937828788226,-1.0
CHFJPY,M,ALL,H4,H4,10,8,2,0.8446436196720377,80.0,1.3058045245900471,-1.0
EURAUD,M,ALL,H4,H4,7,5,2,0.688064794771216,71.42857142857143,1.3632907126797025,-1.0
EURCAD,M,ALL,H4,H4,14,7,7,0.13663301055829744,50.0,1.2732660211165947,-1.0
EURCHF,M,ALL,H4,H4,9,6,3,0.4703533771189943,66.66666666666666,1.2055300656784915,-1.0
EURGBP,M,ALL,H4,H4,13,7,6,0.2583978205962201,53.84615384615385,1.3370245239644085,-1.0
EURJPY,M,ALL,H4,H4,6,4,2,0.5497319572104368,66.66666666666666,1.3245979358156552,-1.0
EURNZD,M,ALL,H4,H4,10,7,3,0.6479273619609078,70.0,1.3541819456584399,-1.0
EURUSD,M,ALL,H4,H4,11,4,7,-0.2093772814171203,36.36363636363637,1.1742124761029191,-1.0
GBPAUD,M,ALL,H4,H4,7,3,4,-0.03734907879571587,42.857142857142854,1.2461854828099963,-1.0
GBPCAD,M,ALL,H4,H4,11,8,3,0.7651737495331647,72.72727272727273,1.4271139056081017,-1.0
GBPCHF,M,ALL,H4,H4,11,6,5,0.2484268982285835,54.54545454545454,1.288782646752403,-1.0
GBPJPY,M,ALL,H4,H4,13,9,4,0.6156999956913587,69.23076923076923,1.333788882665296,-1.0
GBPNZD,M,ALL,H4,H4,9,5,4,0.25231515279904837,55.55555555555556,1.254167275038287,-1.0
GBPUSD,M,ALL,H4,H4,17,12,5,0.6205855109812828,70.58823529411765,1.2958294738901506,-1.0
NZDCAD,M,ALL,H4,H4,12,7,5,0.38665952837118733,58.333333333333336,1.3771306200648925,-1.0
NZDCHF,M,ALL,H4,H4,8,5,3,0.43124423955003377,62.5,1.2899907832800541,-1.0
NZDJPY,M,ALL,H4,H4,9,3,6,-0.24129450320135643,33.33333333333333,1.2761164903959308,-1.0
NZDUSD,M,ALL,H4,H4,11,6,5,0.2690722359285077,54.54545454545454,1.3266324325355974,-1.0
USDCAD,M,ALL,H4,H4,9,4,5,0.0037083420296105305,44.44444444444444,1.2583437695666237,-1.0
USDCHF,M,ALL,H4,H4,9,6,3,0.638544077285616,66.66666666666666,1.4578161159284242,-1.0
USDJPY,M,ALL,H4,H4,17,4,13,-0.4306408704708211,23.52941176470588,1.4197763004990103,-1.0
ALL,ALL,ALL,ALL,ALL,289,165,124,0.31992573954775044,57.09342560553633,1.3118699316927263,-1.0
