pair,mode,wd_variant,wd_source_ltf,entry_ltf,n_trades,wins,losses,avg_rr,win_rate_%,avg_rr_win,avg_rr_loss
AUDCAD,M,INNER,H4,H4,7,3,4,0.06564742051201056,42.857142857142854,1.4865106478613581,-1.0
AUDCHF,M,INNER,H4,H4,3,3,0,1.357183098591549,100.0,1.357183098591549,
AUDJPY,M,INNER,H4,H4,7,2,5,-0.34532557563753336,28.57142857142857,1.2913604852686333,-1.0
AUDNZD,M,INNER,H4,H4,5,2,3,-0.07541227125941896,40.0,1.3114693218514526,-1.0
AUDUSD,M,INNER,H4,H4,4,3,1,0.644885611418103,75.0,1.1931808152241372,-1.0
CADCHF,M,INNER,H4,H4,3,2,1,0.66,66.66666666666666,1.49,-1.0
CADJPY,M,INNER,H4,H4,5,3,2,0.49399999999999994,60.0,1.49,-1.0
CHFJPY,M,INNER,H4,H4,4,4,0,1.4329902769915255,100.0,1.4329902769915255,
EURAUD,M,INNER,H4,H4,5,3,2,0.44605802707930187,60.0,1.4100967117988363,-1.0
EURCAD,M,INNER,H4,H4,6,4,2,0.5652315426813891,66.66666666666666,1.3478473140220837,-1.0
EURCHF,M,INNER,H4,H4,4,4,0,1.198451535090508,100.0,1.198451535090508,
EURGBP,M,INNER,H4,H4,5,3,2,0.438481488128266,60.0,1.3974691468804432,-1.0
EURJPY,M,INNER,H4,H4,5,3,2,0.4125883209094681,60.0,1.354313868182447,-1.0
EURNZD,M,INNER,H4,H4,6,4,2,0.5779371579070699,66.66666666666666,1.3669057368606048,-1.0
EURUSD,M,INNER,H4,H4,6,1,5,-0.585,16.666666666666664,1.49,-1.0
GBPAUD,M,INNER,H4,H4,5,1,4,-0.502,20.0,1.49,-1.0
GBPCAD,M,INNER,H4,H4,10,8,2,0.9246925685194103,80.0,1.4058657106492627,-1.0
GBPCHF,M,INNER,H4,H4,4,2,2,0.2059194373597965,50.0,1.4118388747195931,-1.0
GBPJPY,M,INNER,H4,H4,10,7,3,0.5928068791548461,70.0,1.2754383987926374,-1.0
GBPNZD,M,INNER,H4,H4,6,3,3,0.105934961108384,50.0,1.211869922216768,-1.0
GBPUSD,M,INNER,H4,H4,11,7,4,0.5104667115978031,63.63636363636363,1.3735905467965477,-1.0
NZDCAD,M,INNER,H4,H4,9,4,5,0.07878894497985797,44.44444444444444,1.4272751262046803,-1.0
NZDCHF,M,INNER,H4,H4,5,3,2,0.43320136518771085,60.0,1.3886689419795182,-1.0
NZDJPY,M,INNER,H4,H4,6,1,5,-0.585,16.666666666666664,1.49,-1.0
NZDUSD,M,INNER,H4,H4,8,4,4,0.15239186838514396,50.0,1.3047837367702881,-1.0
USDCAD,M,INNER,H4,H4,6,1,5,-0.585,16.666666666666664,1.49,-1.0
USDCHF,M,INNER,H4,H4,6,5,1,1.0158707707626657,83.33333333333334,1.4190449249151988,-1.0
USDJPY,M,INNER,H4,H4,14,3,11,-0.46642857142857136,21.428571428571427,1.49,-1.0
ALL,ALL,ALL,ALL,ALL,175,93,82,0.2600319123116439,53.142857142857146,1.371027791984276,-1.0
