pair,mode,wd_variant,wd_source_ltf,entry_ltf,n_trades,wins,losses,avg_rr,win_rate_%,avg_rr_win,avg_rr_loss
AUDCAD,M,INNER,H4,H4,7,3,4,0.06714285714285714,42.857142857142854,1.49,-1.0
AUDCHF,M,INNER,H4,H4,3,3,0,1.357183098591549,100.0,1.357183098591549,
AUDJPY,M,INNER,H4,H4,7,2,5,-0.34532557563753336,28.57142857142857,1.2913604852686333,-1.0
AUDNZD,M,INNER,H4,H4,5,2,3,-0.07541227125941896,40.0,1.3114693218514526,-1.0
AUDUSD,M,INNER,H4,H4,4,3,1,0.6840102015015113,75.0,1.2453469353353483,-1.0
CADCHF,M,INNER,H4,H4,3,2,1,0.66,66.66666666666666,1.49,-1.0
CADJPY,M,INNER,H4,H4,5,3,2,0.49399999999999994,60.0,1.49,-1.0
CHFJPY,M,INNER,H4,H4,4,4,0,1.447220187581904,100.0,1.447220187581904,
EURAUD,M,INNER,H4,H4,5,3,2,0.44605802707930187,60.0,1.4100967117988363,-1.0
EURCAD,M,INNER,H4,H4,6,4,2,0.5827893869726003,66.66666666666666,1.3741840804589005,-1.0
EURCHF,M,INNER,H4,H4,4,4,0,1.224357133448285,100.0,1.224357133448285,
EURGBP,M,INNER,H4,H4,5,3,2,0.44951589472251036,60.0,1.4158598245375174,-1.0
EURJPY,M,INNER,H4,H4,5,3,2,0.4125883209094681,60.0,1.354313868182447,-1.0
EURNZD,M,INNER,H4,H4,6,4,2,0.5973627611473948,66.66666666666666,1.3960441417210923,-1.0
EURUSD,M,INNER,H4,H4,6,1,5,-0.585,16.666666666666664,1.49,-1.0
GBPAUD,M,INNER,H4,H4,5,1,4,-0.502,20.0,1.49,-1.0
GBPCAD,M,INNER,H4,H4,10,8,2,0.9307305718535834,80.0,1.4134132148169791,-1.0
GBPCHF,M,INNER,H4,H4,4,2,2,0.22046009855770698,50.0,1.440920197115414,-1.0
GBPJPY,M,INNER,H4,H4,10,7,3,0.6121821121116211,70.0,1.303117303016602,-1.0
GBPNZD,M,INNER,H4,H4,6,3,3,0.1142673078855786,50.0,1.2285346157711572,-1.0
GBPUSD,M,INNER,H4,H4,11,7,4,0.5150011438956311,63.63636363636363,1.380716083264563,-1.0
NZDCAD,M,INNER,H4,H4,9,4,5,0.07878894497985797,44.44444444444444,1.4272751262046803,-1.0
NZDCHF,M,INNER,H4,H4,5,3,2,0.43320136518771085,60.0,1.3886689419795182,-1.0
NZDJPY,M,INNER,H4,H4,6,1,5,-0.585,16.666666666666664,1.49,-1.0
NZDUSD,M,INNER,H4,H4,8,4,4,0.16458010099142717,50.0,1.3291602019828541,-1.0
USDCAD,M,INNER,H4,H4,6,1,5,-0.585,16.666666666666664,1.49,-1.0
USDCHF,M,INNER,H4,H4,7,5,2,0.7349203484062704,71.42857142857143,1.4288884877687784,-1.0
USDJPY,M,INNER,H4,H4,14,3,11,-0.46642857142857136,21.428571428571427,1.49,-1.0
ALL,ALL,ALL,ALL,ALL,176,93,83,0.2594832803636299,52.84090909090909,1.3835382510107403,-1.0
