pair,mode,wd_variant,wd_source_ltf,entry_ltf,n_trades,wins,losses,avg_rr,win_rate_%,avg_rr_win,avg_rr_loss
AUDCAD,M,INNER,H4,H4,9,4,5,0.06321423061100112,44.44444444444444,1.3922320188747526,-1.0
AUDCHF,M,INNER,H4,H4,4,4,0,1.2923857747369178,100.0,1.2923857747369178,
AUDJPY,M,INNER,H4,H4,7,2,5,-0.34532557563753336,28.57142857142857,1.2913604852686333,-1.0
AUDNZD,M,INNER,H4,H4,6,3,3,0.09967687537299419,50.0,1.1993537507459884,-1.0
AUDUSD,M,INNER,H4,H4,4,3,1,0.8226687903945945,75.0,1.4302250538594592,-1.0
CADCHF,M,INNER,H4,H4,4,3,1,0.7429717858619257,75.0,1.3239623811492343,-1.0
CADJPY,M,INNER,H4,H4,6,4,2,0.6031923467066042,66.66666666666666,1.4047885200599062,-1.0
CHFJPY,M,INNER,H4,H4,5,5,0,1.4075891217081185,100.0,1.4075891217081185,
EURAUD,M,INNER,H4,H4,5,3,2,0.44605802707930187,60.0,1.4100967117988363,-1.0
EURCAD,M,INNER,H4,H4,6,4,2,0.66,66.66666666666666,1.49,-1.0
EURCHF,M,INNER,H4,H4,6,5,1,0.8633892445949595,83.33333333333334,1.2360670935139513,-1.0
EURGBP,M,INNER,H4,H4,7,4,3,0.3483871840610623,57.14285714285714,1.359677572106859,-1.0
EURJPY,M,INNER,H4,H4,5,3,2,0.4125883209094681,60.0,1.354313868182447,-1.0
EURNZD,M,INNER,H4,H4,6,4,2,0.6282509241035005,66.66666666666666,1.4423763861552508,-1.0
EURUSD,M,INNER,H4,H4,6,1,5,-0.585,16.666666666666664,1.49,-1.0
GBPAUD,M,INNER,H4,H4,5,1,4,-0.502,20.0,1.49,-1.0
GBPCAD,M,INNER,H4,H4,10,8,2,0.9416911244864812,80.0,1.4271139056081017,-1.0
GBPCHF,M,INNER,H4,H4,4,2,2,0.245,50.0,1.49,-1.0
GBPJPY,M,INNER,H4,H4,10,7,3,0.722051357125805,70.0,1.4600733673225788,-1.0
GBPNZD,M,INNER,H4,H4,6,3,3,0.13043489428480123,50.0,1.2608697885696023,-1.0
GBPUSD,M,INNER,H4,H4,11,7,4,0.5414098955040864,63.63636363636363,1.42221555007785,-1.0
NZDCAD,M,INNER,H4,H4,9,4,5,0.07878894497985797,44.44444444444444,1.4272751262046803,-1.0
NZDCHF,M,INNER,H4,H4,5,3,2,0.43320136518771085,60.0,1.3886689419795182,-1.0
NZDJPY,M,INNER,H4,H4,6,1,5,-0.585,16.666666666666664,1.49,-1.0
NZDUSD,M,INNER,H4,H4,8,3,5,-0.07252993583097861,37.5,1.4732535044507238,-1.0
USDCAD,M,INNER,H4,H4,7,2,5,-0.34878583053405937,28.57142857142857,1.2792495931307921,-1.0
USDCHF,M,INNER,H4,H4,7,5,2,0.7785714285714285,71.42857142857143,1.4899999999999998,-1.0
USDJPY,M,INNER,H4,H4,14,3,11,-0.46642857142857136,21.428571428571427,1.49,-1.0
ALL,ALL,ALL,ALL,ALL,188,101,87,0.2876574919911591,53.72340425531915,1.3968278068746331,-1.0
