pair,mode,wd_variant,wd_source_ltf,entry_ltf,n_trades,wins,losses,avg_rr,win_rate_%,avg_rr_win,avg_rr_loss
AUDCAD,M,OUTSIDE,H4,H4,1,1,0,1.1940870781006405,100.0,1.1940870781006405,
AUDCHF,M,OUTSIDE,H4,H4,6,5,1,0.7070265789458235,83.33333333333334,1.0484318947349882,-1.0
AUDJPY,M,OUTSIDE,H4,H4,2,1,1,0.1589079057883882,50.0,1.3178158115767764,-1.0
AUDNZD,M,OUTSIDE,H4,H4,4,3,1,0.6096400231788301,75.0,1.1461866975717736,-1.0
AUDUSD,M,OUTSIDE,H4,H4,4,2,2,0.14797170807771343,50.0,1.2959434161554269,-1.0
CADCHF,M,OUTSIDE,H4,H4,6,5,1,0.7335073172652161,83.33333333333334,1.0802087807182592,-1.0
CHFJPY,M,OUTSIDE,H4,H4,4,3,1,0.5460004914645916,75.0,1.0613339886194553,-1.0
EURAUD,M,OUTSIDE,H4,H4,2,2,0,1.0135609935550305,100.0,1.0135609935550305,
EURCAD,M,OUTSIDE,H4,H4,5,2,3,-0.20053196141641694,40.0,0.9986700964589577,-1.0
EURCHF,M,OUTSIDE,H4,H4,2,0,2,-1.0,0.0,,-1.0
EURGBP,M,OUTSIDE,H4,H4,3,3,0,1.1012894776142177,100.0,1.1012894776142177,
EURJPY,M,OUTSIDE,H4,H4,4,2,2,0.08324434095906041,50.0,1.1664886819181208,-1.0
EURNZD,M,OUTSIDE,H4,H4,2,2,0,1.2732600991492187,100.0,1.2732600991492187,
EURUSD,M,OUTSIDE,H4,H4,3,3,0,1.0351159980653282,100.0,1.0351159980653282,
GBPAUD,M,OUTSIDE,H4,H4,3,1,2,-0.32375407976667464,33.33333333333333,1.0287377606999761,-1.0
GBPCAD,M,OUTSIDE,H4,H4,4,3,1,0.6199901518239057,75.0,1.1599868690985409,-1.0
GBPCHF,M,OUTSIDE,H4,H4,8,4,4,0.06479543160751566,50.0,1.1295908632150313,-1.0
GBPJPY,M,OUTSIDE,H4,H4,5,5,0,1.1482085792347392,100.0,1.1482085792347392,
GBPNZD,M,OUTSIDE,H4,H4,4,3,1,0.579555944419563,75.0,1.1060745925594173,-1.0
GBPUSD,M,OUTSIDE,H4,H4,6,3,3,0.08654018642132366,50.0,1.1730803728426473,-1.0
NZDCAD,M,OUTSIDE,H4,H4,4,4,0,1.0717016881470958,100.0,1.0717016881470958,
NZDJPY,M,OUTSIDE,H4,H4,1,1,0,1.2726979259139808,100.0,1.2726979259139808,
NZDUSD,M,OUTSIDE,H4,H4,3,3,0,1.1357367763952457,100.0,1.1357367763952457,
USDCAD,M,OUTSIDE,H4,H4,3,1,2,-0.3119465924655707,33.33333333333333,1.0641602226032878,-1.0
USDCHF,M,OUTSIDE,H4,H4,4,2,2,0.14196890875094792,50.0,1.2839378175018958,-1.0
USDJPY,M,OUTSIDE,H4,H4,4,0,4,-1.0,0.0,,-1.0
ALL,ALL,ALL,ALL,ALL,97,64,33,0.4008974412944359,65.97938144329896,1.1232351844618793,-1.0
