pair,mode,wd_variant,wd_source_ltf,entry_ltf,n_trades,wins,losses,avg_rr,win_rate_%,avg_rr_win,avg_rr_loss
AUDCAD,M,OUTSIDE,H4,H4,1,1,0,1.0907580342343248,100.0,1.0907580342343248,
AUDCHF,M,OUTSIDE,H4,H4,4,3,1,0.54820712740022,75.0,1.06427616986696,-1.0
AUDJPY,M,OUTSIDE,H4,H4,1,1,0,1.2045512010113728,100.0,1.2045512010113728,
AUDNZD,M,OUTSIDE,H4,H4,3,3,0,1.1311243893226568,100.0,1.1311243893226568,
AUDUSD,M,OUTSIDE,H4,H4,4,2,2,0.14797170807771343,50.0,1.2959434161554269,-1.0
CADCHF,M,OUTSIDE,H4,H4,5,4,1,0.6453445964060757,80.0,1.0566807455075946,-1.0
CHFJPY,M,OUTSIDE,H4,H4,3,2,1,0.37177483092044755,66.66666666666666,1.0576622463806713,-1.0
EURAUD,M,OUTSIDE,H4,H4,1,1,0,0.9684728862735552,100.0,0.9684728862735552,
EURCAD,M,OUTSIDE,H4,H4,5,2,3,-0.20053196141641694,40.0,0.9986700964589577,-1.0
EURCHF,M,OUTSIDE,H4,H4,2,0,2,-1.0,0.0,,-1.0
EURGBP,M,OUTSIDE,H4,H4,2,2,0,1.0976480657904801,100.0,1.0976480657904801,
EURJPY,M,OUTSIDE,H4,H4,4,2,2,0.05644434927382058,50.0,1.1128886985476412,-1.0
EURNZD,M,OUTSIDE,H4,H4,2,2,0,1.2281096102330802,100.0,1.2281096102330802,
EURUSD,M,OUTSIDE,H4,H4,2,2,0,1.0610468722549085,100.0,1.0610468722549085,
GBPAUD,M,OUTSIDE,H4,H4,3,1,2,-0.346835261537675,33.33333333333333,0.959494215386975,-1.0
GBPCAD,M,OUTSIDE,H4,H4,3,2,1,0.46145688386618566,66.66666666666666,1.1921853257992785,-1.0
GBPCHF,M,OUTSIDE,H4,H4,6,3,3,0.06489980772201871,50.0,1.1297996154440375,-1.0
GBPJPY,M,OUTSIDE,H4,H4,5,5,0,1.1322585497005924,100.0,1.1322585497005924,
GBPNZD,M,OUTSIDE,H4,H4,2,1,1,0.16524230358357073,50.0,1.3304846071671415,-1.0
GBPUSD,M,OUTSIDE,H4,H4,5,2,3,-0.11816568776029701,40.0,1.2045857805992575,-1.0
NZDCAD,M,OUTSIDE,H4,H4,3,3,0,1.0505845134198675,100.0,1.0505845134198675,
NZDJPY,M,OUTSIDE,H4,H4,1,1,0,1.2645314137318364,100.0,1.2645314137318364,
NZDUSD,M,OUTSIDE,H4,H4,2,2,0,1.2101177729535078,100.0,1.2101177729535078,
USDCAD,M,OUTSIDE,H4,H4,2,1,1,-0.014531579801918604,50.0,0.9709368403961628,-1.0
USDCHF,M,OUTSIDE,H4,H4,3,2,1,0.457444014375249,66.66666666666666,1.1861660215628735,-1.0
USDJPY,M,OUTSIDE,H4,H4,3,0,3,-1.0,0.0,,-1.0
ALL,ALL,ALL,ALL,ALL,77,50,27,0.3778525559268499,64.93506493506493,1.1218929361273489,-1.0
