pair,mode,wd_variant,wd_source_ltf,entry_ltf,n_trades,wins,losses,avg_rr,win_rate_%,avg_rr_win,avg_rr_loss
AUDCAD,M,INNER,H4,H4,7,3,4,0.05713227608810656,42.857142857142854,1.4666419775389155,-1.0
AUDCHF,M,INNER,H4,H4,3,3,0,1.357183098591549,100.0,1.357183098591549,
AUDJPY,M,INNER,H4,H4,7,2,5,-0.34532557563753336,28.57142857142857,1.2913604852686333,-1.0
AUDNZD,M,INNER,H4,H4,4,2,2,0.1557346609257263,50.0,1.3114693218514526,-1.0
AUDUSD,M,INNER,H4,H4,4,3,1,0.6089070916272414,75.0,1.1452094555029886,-1.0
CADCHF,M,INNER,H4,H4,3,2,1,0.66,66.66666666666666,1.49,-1.0
CADJPY,M,INNER,H4,H4,5,3,2,0.49399999999999994,60.0,1.49,-1.0
CHFJPY,M,INNER,H4,H4,4,4,0,1.4198921605735992,100.0,1.4198921605735992,
EURAUD,M,INNER,H4,H4,5,3,2,0.44605802707930187,60.0,1.4100967117988363,-1.0
EURCAD,M,INNER,H4,H4,6,4,2,0.5490845394743188,66.66666666666666,1.3236268092114782,-1.0
EURCHF,M,INNER,H4,H4,3,3,0,1.261178915786371,100.0,1.261178915786371,
EURGBP,M,INNER,H4,H4,5,3,2,0.4283302070161903,60.0,1.380550345026984,-1.0
EURJPY,M,INNER,H4,H4,5,3,2,0.4125883209094681,60.0,1.354313868182447,-1.0
EURNZD,M,INNER,H4,H4,6,4,2,0.555392540481106,66.66666666666666,1.333088810721659,-1.0
EURUSD,M,INNER,H4,H4,6,1,5,-0.5887037157642032,16.666666666666664,1.4677777054147807,-1.0
GBPAUD,M,INNER,H4,H4,5,1,4,-0.502,20.0,1.49,-1.0
GBPCAD,M,INNER,H4,H4,10,8,2,0.913411413364383,80.0,1.3917642667054788,-1.0
GBPCHF,M,INNER,H4,H4,4,2,2,0.19254528863052167,50.0,1.3850905772610433,-1.0
GBPJPY,M,INNER,H4,H4,10,7,3,0.5749811094006705,70.0,1.2499730134295295,-1.0
GBPNZD,M,INNER,H4,H4,6,3,3,0.09827444920197888,50.0,1.1965488984039576,-1.0
GBPUSD,M,INNER,H4,H4,11,7,4,0.5042917648155906,63.63636363636363,1.363887058995928,-1.0
NZDCAD,M,INNER,H4,H4,8,4,4,0.2136375631023402,50.0,1.4272751262046803,-1.0
NZDCHF,M,INNER,H4,H4,5,3,2,0.43320136518771085,60.0,1.3886689419795182,-1.0
NZDJPY,M,INNER,H4,H4,6,1,5,-0.585,16.666666666666664,1.49,-1.0
NZDUSD,M,INNER,H4,H4,8,4,4,0.14107003617188907,50.0,1.282140072343778,-1.0
USDCAD,M,INNER,H4,H4,6,1,5,-0.585,16.666666666666664,1.49,-1.0
USDCHF,M,INNER,H4,H4,6,5,1,1.0083223290984134,83.33333333333334,1.4099867949180962,-1.0
USDJPY,M,INNER,H4,H4,14,3,11,-0.46642857142857136,21.428571428571427,1.49,-1.0
ALL,ALL,ALL,ALL,ALL,172,92,80,0.2636043932793316,53.48837209302325,1.3623908222178807,-1.0
