pair,mode,wd_variant,wd_source_ltf,entry_ltf,n_trades,wins,losses,avg_rr,win_rate_%,avg_rr_win,avg_rr_loss
AUDCAD,M,INNER,H4,H4,7,3,4,0.0420068092863536,42.857142857142854,1.4313492216681585,-1.0
AUDCHF,M,INNER,H4,H4,3,3,0,1.3247909962037168,100.0,1.3247909962037168,
AUDJPY,M,INNER,H4,H4,7,2,5,-0.34532557563753336,28.57142857142857,1.2913604852686333,-1.0
AUDNZD,M,INNER,H4,H4,4,2,2,0.1557346609257263,50.0,1.3114693218514526,-1.0
AUDUSD,M,INNER,H4,H4,4,3,1,0.5449833182729453,75.0,1.0599777576972604,-1.0
CADCHF,M,INNER,H4,H4,3,2,1,0.66,66.66666666666666,1.49,-1.0
CADJPY,M,INNER,H4,H4,5,3,2,0.47535139263658743,60.0,1.4589189877276458,-1.0
CHFJPY,M,INNER,H4,H4,4,4,0,1.3965909915462462,100.0,1.3965909915462462,
EURAUD,M,INNER,H4,H4,5,3,2,0.44387306545258476,60.0,1.4064551090876414,-1.0
EURCAD,M,INNER,H4,H4,6,4,2,0.5147727198022601,66.66666666666666,1.2721590797033901,-1.0
EURCHF,M,INNER,H4,H4,3,3,0,1.2275028518578601,100.0,1.2275028518578601,
EURGBP,M,INNER,H4,H4,5,3,2,0.4102843674849381,60.0,1.3504739458082302,-1.0
EURJPY,M,INNER,H4,H4,5,3,2,0.4125883209094681,60.0,1.354313868182447,-1.0
EURNZD,M,INNER,H4,H4,5,4,1,0.806630106047535,80.0,1.2582876325594188,-1.0
EURUSD,M,INNER,H4,H4,5,1,4,-0.5280343577265807,20.0,1.3598282113670963,-1.0
GBPAUD,M,INNER,H4,H4,5,1,4,-0.502,20.0,1.49,-1.0
GBPCAD,M,INNER,H4,H4,10,8,2,0.8874382550656245,80.0,1.3592978188320308,-1.0
GBPCHF,M,INNER,H4,H4,4,2,2,0.16877673372425217,50.0,1.3375534674485043,-1.0
GBPJPY,M,INNER,H4,H4,8,5,3,0.4481977763199845,62.5,1.3171164421119752,-1.0
GBPNZD,M,INNER,H4,H4,6,3,3,0.0846681616843787,50.0,1.1693363233687573,-1.0
GBPUSD,M,INNER,H4,H4,11,7,4,0.4868730201580968,63.63636363636363,1.3365147459627236,-1.0
NZDCAD,M,INNER,H4,H4,8,4,4,0.2136375631023402,50.0,1.4272751262046803,-1.0
NZDCHF,M,INNER,H4,H4,5,3,2,0.43320136518771085,60.0,1.3886689419795182,-1.0
NZDJPY,M,INNER,H4,H4,6,1,5,-0.585,16.666666666666664,1.49,-1.0
NZDUSD,M,INNER,H4,H4,8,4,4,0.10728067022645194,50.0,1.214561340452904,-1.0
USDCAD,M,INNER,H4,H4,6,1,5,-0.585,16.666666666666664,1.49,-1.0
USDCHF,M,INNER,H4,H4,6,5,1,0.9948988289173007,83.33333333333334,1.393878594700761,-1.0
USDJPY,M,INNER,H4,H4,14,3,11,-0.46642857142857136,21.428571428571427,1.49,-1.0
ALL,ALL,ALL,ALL,ALL,168,90,78,0.2543834310093662,53.57142857142857,1.3415157378841505,-1.0
