pair,mode,wd_variant,wd_source_ltf,entry_ltf,n_trades,wins,losses,avg_rr,win_rate_%,avg_rr_win,avg_rr_loss
AUDCAD,M,INNER,H4,H4,7,3,4,-0.01871937619435049,42.857142857142854,1.2896547888798489,-1.0
AUDCHF,M,INNER,H4,H4,3,3,0,1.1259130726024864,100.0,1.1259130726024864,
AUDJPY,M,INNER,H4,H4,5,2,3,-0.1647544202057254,40.0,1.0881139494856864,-1.0
AUDNZD,M,INNER,H4,H4,5,3,2,0.4130561756331696,60.0,1.3550936260552826,-1.0
AUDUSD,M,INNER,H4,H4,1,0,1,-1.0,0.0,,-1.0
CADCHF,M,INNER,H4,H4,3,2,1,0.6350219151869307,66.66666666666666,1.4525328727803961,-1.0
CADJPY,M,INNER,H4,H4,4,3,1,0.7430469272264297,75.0,1.3240625696352397,-1.0
CHFJPY,M,INNER,H4,H4,3,3,0,1.4715043000140993,100.0,1.4715043000140993,
EURAUD,M,INNER,H4,H4,4,3,1,0.6901960367951587,75.0,1.2535947157268783,-1.0
EURCAD,M,INNER,H4,H4,5,2,3,-0.07034222883568435,40.0,1.324144427910789,-1.0
EURCHF,M,INNER,H4,H4,3,3,0,1.0706335782229717,100.0,1.0706335782229717,
EURGBP,M,INNER,H4,H4,4,2,2,0.14502174353443859,50.0,1.290043487068877,-1.0
EURJPY,M,INNER,H4,H4,5,3,2,0.3665234794245761,60.0,1.2775391323742935,-1.0
EURNZD,M,INNER,H4,H4,3,3,0,1.0981477955430035,100.0,1.0981477955430035,
EURUSD,M,INNER,H4,H4,5,2,3,-0.14211960521773964,40.0,1.1447009869556508,-1.0
GBPAUD,M,INNER,H4,H4,5,1,4,-0.502,20.0,1.49,-1.0
GBPCAD,M,INNER,H4,H4,8,8,0,1.2242957112450383,100.0,1.2242957112450383,
GBPCHF,M,INNER,H4,H4,3,1,2,-0.23418215367406092,33.33333333333333,1.2974535389778172,-1.0
GBPJPY,M,INNER,H4,H4,5,3,2,0.4595858029606191,60.0,1.4326430049343652,-1.0
GBPNZD,M,INNER,H4,H4,4,2,2,0.18893323225759906,50.0,1.3778664645151981,-1.0
GBPUSD,M,INNER,H4,H4,8,6,2,0.7209758097019874,75.0,1.2946344129359832,-1.0
NZDCAD,M,INNER,H4,H4,8,4,4,0.2136375631023402,50.0,1.4272751262046803,-1.0
NZDCHF,M,INNER,H4,H4,5,3,2,0.3656069711576134,60.0,1.2760116185960222,-1.0
NZDJPY,M,INNER,H4,H4,4,1,3,-0.3775,25.0,1.49,-1.0
NZDUSD,M,INNER,H4,H4,5,3,2,0.34562129703140576,60.0,1.2427021617190095,-1.0
USDCAD,M,INNER,H4,H4,5,1,4,-0.502,20.0,1.49,-1.0
USDCHF,M,INNER,H4,H4,5,4,1,0.9560346427685872,80.0,1.445043303460734,-1.0
USDJPY,M,INNER,H4,H4,12,3,9,-0.3783962004462386,25.0,1.4864151982150453,-1.0
ALL,ALL,ALL,ALL,ALL,137,77,60,0.29405438314017895,56.20437956204379,1.3024084479247338,-1.0
